Longitude,Latitude,Decennial Population Count
-73.9121602,40.8261274,137
-73.9216254,40.8208553,568
-73.9188743,40.8160228,35
-73.9182033,40.8270314,42
-73.8889385,40.8215073,0
-73.8943837,40.8279949,156
-73.9077659,40.8255944,168
-73.8730358,40.8244512,0
-73.8717669,40.8256481,74
-73.8834724,40.8230706,0
-73.8857391,40.8233552,0
-73.8650293,40.820666,0
-73.8685804,40.8247563,0
-73.8687257,40.8250104,0
-73.9253716,40.8424863,663
-73.9248135,40.8421254,250
-73.9255935,40.8408356,871
-73.9276167,40.8383723,312
-73.9280507,40.8365484,1051
-73.9259201,40.8397833,0
-73.9270116,40.8361391,321
-73.9237319,40.8389357,382
-73.9286167,40.8351509,127
-73.9308222,40.8328565,757
-73.9277851,40.8348995,535
-73.9289252,40.8324062,141
-73.9308128,40.8312451,502
-73.9293591,40.8317842,381
-73.9298974,40.8309879,723
-73.926095,40.8358363,329
-73.9269736,40.8346275,225
-73.9240631,40.8370745,1168
-73.9160452,40.8530392,1171
-73.9196437,40.8527666,172
-73.9208215,40.8512524,758
-73.924504,40.84822,0
-73.9243804,40.846539,1378
-73.9226512,40.8462959,1812
-73.9232678,40.8450643,0
-73.9234019,40.8449473,0
-73.924241,40.8449164,0
-73.9194737,40.8488042,667
-73.9204348,40.8475518,659
-73.921363,40.8478749,784
-73.9203521,40.8490793,404
-73.9195334,40.8454551,186
-73.9189017,40.8506217,714
-73.9295203,40.8409628,0
-73.9171011,40.8257239,988
-73.9240681,40.8049633,0
-73.9253116,40.8485355,0
-73.915217,40.8601565,0
-73.9067887,40.8698496,528
-73.9068241,40.8711175,0
-73.9166342,40.8568136,812
-73.9213332,40.8531335,2209
-73.9108844,40.8619916,23
-73.9063286,40.863285,6
-73.9052788,40.8643908,1863
-73.9078719,40.86157,3558
-73.9090902,40.8588039,479
-73.906852,40.8612968,1990
-73.9089611,40.8562785,375
-73.9066768,40.8565784,247
-73.9065041,40.8588674,240
-73.9069758,40.8582514,498
-73.905099,40.8591681,519
-73.9058873,40.8578721,560
-73.9046886,40.8736539,1125
-73.900201,40.8732167,695
-73.9007805,40.8712633,749
-73.902586,40.8697538,1512
-73.9014692,40.8688763,601
-73.9005127,40.8696681,473
-73.8984334,40.872521,96
-73.899995,40.8689403,970
-73.8982799,40.8684752,0
-73.8916417,40.8726937,0
-73.9022737,40.8659514,1767
-73.9037054,40.8634443,1232
-73.9025303,40.864331,376
-73.9022053,40.8635446,1200
-73.9008773,40.8652689,706
-73.8995775,40.8669443,195
-73.9000299,40.8648929,538
-73.9012219,40.8633896,824
-73.9033661,40.8618859,1074
-73.9001332,40.8630589,203
-73.9055633,40.8601074,439
-73.9037953,40.8594967,292
-73.9041923,40.8588517,208
-73.9045824,40.8582027,393
-73.9049747,40.8575536,606
-73.9053697,40.8569057,294
-73.90178,40.8591779,1108
-73.902769,40.8575637,1291
-73.9014264,40.8615112,296
-73.8832033,40.8039809,0
-73.9200715,40.8047744,0
-73.9204319,40.8043027,38
-73.9191041,40.8037401,38
-73.9179097,40.8036882,0
-73.9172357,40.8028471,0
-73.9170102,40.8019538,0
-73.9155822,40.8003971,0
-73.9148,40.8033459,0
-73.9935657,40.8620448,42
-73.9918724,40.8589136,240
-73.9923423,40.861536,49
-73.993931,40.8576948,122
-73.9885343,40.8587887,33
-73.9890364,40.8580468,60
-73.9870467,40.8576761,65
-73.9876401,40.8564651,39
-73.9871128,40.8669297,63
-73.9863638,40.8665385,65
-73.9866805,40.8648642,86
-73.9835299,40.8656953,176
-73.9879097,40.8601477,51
-73.9845888,40.8641606,330
-73.9814454,40.8609691,226
-73.984347,40.8614533,104
-73.9826288,40.8636808,44
-73.9865339,40.8613814,117
-73.9856847,40.8626601,57
-73.9840598,40.8593208,39
-73.9859543,40.8572621,55
-73.9850492,40.8584142,44
-73.9851783,40.8590891,43
-73.9827094,40.8591535,71
-73.9829975,40.8578754,49
-73.9853558,40.8567212,45
-73.9864361,40.8554977,24
-73.9744491,40.8753142,0
-73.9756381,40.8687276,18
-73.9762917,40.8676978,0
-73.9741571,40.868891,39
-73.9802879,40.8681635,57
-73.978485,40.8632225,40
-73.9808345,40.866789,54
-73.9777419,40.8645415,64
-73.9774624,40.8667374,37
-73.9794546,40.8577623,39
-73.9792858,40.8590983,69
-73.9839296,40.847417,90
-73.9783358,40.8576331,93
-73.9781738,40.8563984,106
-73.9767754,40.8648952,30
-73.9744736,40.8620196,0
-73.975123,40.8612559,0
-73.976214,40.8619334,57
-73.9681324,40.8658103,204
-74.0011864,40.8785208,55
-74.0059329,40.8764089,38
-74.0036144,40.8791625,128
-74.0027951,40.878878,119
-74.0030308,40.876509,104
-74.0015065,40.8765272,33
-74.0016934,40.8757791,41
-73.9639087,40.8723496,45
-73.9690588,40.8751579,47
-73.9757272,40.8735493,475
-73.9831756,40.8755721,77
-73.9912273,40.8753989,0
-73.9949279,40.8706454,0
-73.9931514,40.8667815,0
-73.995124,40.8639873,0
-73.9877473,40.872702,516
-73.9884664,40.8672026,77
-73.9864446,40.8696789,148
-73.9857939,40.870661,85
-73.9823975,40.8738106,0
-73.9866357,40.8682198,94
-73.984445,40.8685632,52
-73.9571442,40.8638174,34
-74.0026224,40.8403759,16
-74.0033909,40.8400378,0
-74.0017502,40.8372681,36
-74.0026523,40.8394608,44
-74.0018613,40.8398197,16
-74.0000303,40.8396628,76
-74.0071525,40.8314297,19
-74.0047546,40.8327169,129
-74.0037862,40.8366257,69
-74.0035292,40.8325013,145
-74.0052076,40.8302598,103
-74.0013756,40.8316617,206
-74.0071471,40.8272505,117
-74.0015459,40.8286453,80
-74.0022512,40.8279155,79
-74.0048539,40.8275471,59
-74.0033962,40.8267257,47
-74.002856,40.8272948,77
-74.0072163,40.8243159,37
-74.0045695,40.8254624,54
-74.0033732,40.8251462,11
-74.0078139,40.8221661,71
-74.0030206,40.814366,0
-74.0006593,40.8295563,131
-74.0078208,40.8216668,83
-74.0053834,40.8189014,355
-74.0013658,40.8171697,72
-74.0077262,40.823255,237
-73.9995992,40.8160978,91
-74.0028729,40.8429097,483
-73.9639037,40.8615079,0
-73.980194,40.8716787,0
-73.9797793,40.8715582,0
-73.983035,40.8732061,77
-73.9840516,40.874307,0
-73.9837322,40.8743705,0
-73.9835709,40.8744295,0
-73.9813484,40.8728061,0
-73.9814268,40.872586,0
-73.9883388,40.8377513,95
-73.9908222,40.8318903,26
-73.9907457,40.8311119,36
-73.9822706,40.8433942,215
-73.9859216,40.8386489,35
-73.9825287,40.8399749,109
-73.9838704,40.8374155,59
-73.987585,40.833194,76
-73.9832327,40.870182,61
-73.9936294,40.8632167,63
-73.9919133,40.8602909,206
-73.989513,40.8572925,76
-73.987964,40.8678817,58
-73.9855013,40.8660917,42
-73.9788025,40.8647884,44
-73.9861145,40.8620438,51
-73.9707078,40.8648906,802
-73.9772185,40.8427828,59
-74.0083909,40.8780069,253
-74.0086349,40.8648956,0
-73.9790502,40.8290729,24
-73.9730708,40.8710878,20
-73.9731407,40.8638872,325
-73.9896291,40.8476747,0
-74.0019654,40.8154003,49
-73.9940758,40.8452854,86
-73.9933101,40.8448561,127
-73.9927885,40.8465686,132
-73.9909326,40.848414,217
-73.9882607,40.8498803,116
-73.9914807,40.8458315,0
-73.9932578,40.8428563,120
-73.9900669,40.804936,1857
-73.9847099,40.8358199,68
-73.9852696,40.834411,34
-73.9838313,40.8355297,60
-73.984433,40.8340659,65
-73.9853824,40.8319742,59
-73.9835323,40.8335778,70
-73.9820959,40.8347201,81
-73.9974453,40.8261498,98
-73.9979776,40.8279488,90
-73.9958288,40.8281618,55
-73.9966124,40.827267,114
-73.9948498,40.8274664,22
-73.9984777,40.8211313,121
-73.998511,40.8191662,110
-73.9968013,40.8243996,15
-73.9969627,40.8228737,12
-73.9841077,40.8141802,0
-73.9875755,40.8120748,0
-73.9875405,40.8532306,130
-73.9832854,40.8556915,0
-73.9840647,40.8562129,59
-73.983531,40.8567586,69
-73.9962503,40.8253465,60
-73.9975994,40.8231661,56
-73.9978709,40.8227226,22
-73.994248,40.8279444,44
-73.9932914,40.8291123,39
-73.9924081,40.8303642,33
-73.9897661,40.8344445,74
-74.0006908,40.8098641,0
-73.9998063,40.810122,43
-74.0002311,40.8104542,24
-73.9886205,40.8346796,29
-73.9667851,40.850358,82
-73.969243,40.8480611,22
-73.9677738,40.8475761,2326
-73.9761123,40.8209423,340
-73.9955203,40.8224515,239
-73.9731939,40.8535087,813
-73.9680108,40.8529458,0
-73.9691972,40.8519542,0
-73.9811147,40.8596003,28
-73.9873995,40.855047,69
-73.9794533,40.862698,86
-74.0011032,40.8414784,79
-73.9751644,40.8657194,0
-73.974572,40.8581201,0
-73.9713221,40.8713131,147
-73.9857259,40.8333523,57
-73.981762,40.8317657,0
-73.9892236,40.8474358,0
-73.9835755,40.8533095,85
-73.9897101,40.8427726,90
-73.990394,40.8389525,102
-73.9954452,40.8302214,61
-73.9893534,40.835078,18
-73.9900297,40.8307306,186
-73.9883266,40.8358683,44
-73.9861372,40.8366591,55
-73.9888766,40.8181566,38
-73.9520365,40.874632,6
-73.9818198,40.8243526,243
-73.9609824,40.8707002,63
-74.0024354,40.8743149,36
-73.9840325,40.8323359,82
-73.9664987,40.8742397,169
-73.9618158,40.8649179,62
-73.9602233,40.8639939,112
-73.9612988,40.8629847,104
-73.957123,40.8664927,119
-73.9606425,40.8625875,93
-73.9595509,40.8636047,129
-73.9571579,40.8647686,99
-73.9588841,40.8632156,138
-73.9599827,40.8621937,94
-73.9592347,40.8617469,213
-73.95812,40.8627723,145
-73.9558715,40.8720244,45
-73.9595848,40.853019,0
-73.9974738,40.8551651,89
-73.9976998,40.8533035,110
-73.9918789,40.8537768,58
-73.9955522,40.8540418,121
-73.9824471,40.8793016,0
-73.9769698,40.8789489,82
-73.9785563,40.8771052,42
-73.9737045,40.8774174,177
-73.9764029,40.8759065,0
-73.9726339,40.8789027,79
-73.9708261,40.8762645,36
-73.9596354,40.8760268,37
-73.9579037,40.8797151,84
-74.0098068,40.8605477,0
-74.0014889,40.8534913,7
-74.0044613,40.8494086,237
-74.0010792,40.825234,65
-73.9995511,40.8197209,169
-74.0018233,40.8133792,434
-74.0000991,40.8127537,441
-73.9657268,40.854503,0
-73.9656417,40.853169,0
-73.9617836,40.8534462,0
-73.9648477,40.8516213,513
-73.9628509,40.8534789,0
-73.9656003,40.8494384,224
-73.9636779,40.8551985,0
-73.9697948,40.8419276,30
-73.9807278,40.8274675,0
-73.9805464,40.8268714,15
-73.9772362,40.8227508,396
-73.9764065,40.8252944,372
-73.9733723,40.8307345,144
-73.9750434,40.8275188,127
-73.9994208,40.8136496,100
-73.9982505,40.8147001,178
-73.9987534,40.8176576,179
-73.9995012,40.8180462,218
-74.0030322,40.8211103,931
-73.9992334,40.8250907,67
-73.9999757,40.8260129,88
-74.000332,40.8339129,216
-73.9978572,40.835869,75
-73.9992764,40.8375398,92
-73.9992495,40.8399677,32
-73.999714,40.8406833,39
-73.9991188,40.8409138,160
-74.0001609,40.8426408,68
-73.9997326,40.8431189,216
-73.998722,40.8443595,148
-73.9992072,40.8477703,65
-73.9990546,40.8502066,123
-73.9994135,40.851967,108
-73.9994744,40.8542156,67
-73.9977109,40.8584886,232
-74.0000634,40.8609456,0
-73.9928325,40.8704649,0
-74.0020465,40.8750267,20
-73.9860934,40.8755041,0
-74.0079375,40.8659745,0
-74.0096046,40.8185334,34
-73.984683,40.8105599,0
-74.003967,40.8289118,69
-74.0020342,40.8453106,175
-73.9796725,40.8271541,1130
-73.9967499,40.812099,180
-73.9952069,40.8113195,98
-73.9928649,40.8271751,99
-73.9857807,40.826615,194
-73.981131,40.8308875,217
-73.9980117,40.8217362,125
-73.8633398,40.7520886,1041
-73.8649867,40.7567594,400
-73.8745353,40.7505076,126
-73.8723935,40.7654888,232
-73.8748588,40.763599,219
-73.8710905,40.7634686,382
-73.8697864,40.7615245,101
-73.871606,40.756076,321
-73.869495,40.7545977,418
-73.9029683,40.7517503,0
-73.8909025,40.7521241,386
-73.8858914,40.7506217,969
-73.923413,40.752985,209
-73.8841664,40.7567661,549
-73.8847371,40.7546931,640
-73.8872892,40.7583101,454
-73.8943848,40.7713996,199
-73.9147286,40.758146,453
-73.8994579,40.7765971,56
-73.9259676,40.7539566,44
-73.9259386,40.7710747,186
-73.9300146,40.7555767,333
-73.9408635,40.7521707,1189
-73.9295489,40.7718989,40
-73.933425,40.7755772,123
-73.8652735,40.7538768,521
-74.0040831,40.8127625,125
-74.0029539,40.8118029,200
-74.0006983,40.8167054,109
-74.0012478,40.8117486,192
-74.0005993,40.8112238,177
-73.9884656,40.8633911,164
-73.9842098,40.8493245,71
-73.9980047,40.8415049,0
-73.9982903,40.8416555,0
-73.991714,40.8315696,131
-73.9712768,40.8626611,154
-74.0012267,40.851914,132
-74.0031391,40.8388907,63
-73.9960353,40.8373855,93
-74.004983,40.8768677,81
-74.0007606,40.8772704,28
-73.9548867,40.8758329,136
-73.986271,40.8755984,0
-73.9951585,40.8556009,222
-73.9853384,40.8713377,101
-73.9875655,40.8181318,49
-73.9806294,40.8180785,26
-73.9919406,40.8156968,649
-73.9903156,40.8151922,176
-73.9938439,40.8106559,180
-73.979042,40.8530596,197
-73.9785075,40.8523384,118
-73.974365,40.8517639,428
-73.9732769,40.8475893,182
-73.9738405,40.8283422,164
-73.9952227,40.8408832,0
-73.9896609,40.8536903,93
-73.9901665,40.8479828,210
-73.9584955,40.8615532,11
-73.9946603,40.8534787,228
-73.9978342,40.8420586,122
-73.9943188,40.8570665,146
-74.0031318,40.8641231,0
-73.9839109,40.8504901,63
-73.980596,40.8751078,136
-73.9835593,40.8719948,44
-73.9768244,40.8749481,67
-73.9908109,40.8222913,138
-73.9896451,40.8236789,140
-73.9886967,40.8234332,179
-73.9884777,40.8218765,178
-73.990033,40.8183705,119
-73.990967,40.8196914,186
-73.9899323,40.8202552,79
-73.9882128,40.8205693,0
-73.9878233,40.8294956,133
-73.9871431,40.8281545,67
-73.9825791,40.8273853,127
-73.9848665,40.8286762,206
-73.9864412,40.825414,170
-73.9838531,40.8255478,105
-73.9850992,40.8243002,219
-73.9822455,40.8280903,231
-73.9813634,40.8300011,79
-73.9831999,40.8303296,52
-73.9816439,40.8294516,211
-73.9791349,40.8199363,331
-73.9845136,40.8214373,157
-73.9856595,40.8235001,46
-73.9840606,40.8221858,174
-73.9871342,40.8188682,67
-73.9895443,40.8169236,210
-73.9818628,40.821162,159
-73.9854775,40.8178433,64
-73.9830122,40.8232992,116
-73.9804611,40.8227348,37
-73.9838837,40.8186248,49
-73.9939831,40.8168181,216
-73.9937703,40.8150419,217
-73.993098,40.8132964,211
-73.9935045,40.8126779,254
-73.9918712,40.8124739,209
-73.9925979,40.8143369,408
-73.9825023,40.8736172,0
-73.9910924,40.8133792,147
-73.9846408,40.8109105,1844
-73.9630904,40.8505257,14
-73.9711325,40.8559585,0
-73.9713608,40.8558801,0
-73.9751679,40.8661114,0
-73.9765403,40.8669259,12
-74.0007578,40.8418775,516
-73.9969196,40.8203095,139
-73.9972679,40.8168896,222
-73.9962815,40.8180142,207
-73.9974775,40.8123744,169
-73.9988752,40.8089822,41
-73.9957359,40.8116444,77
-73.9962565,40.8077276,48
-73.9934262,40.8258306,141
-73.991141,40.8305142,58
-73.9889719,40.8258222,140
-73.9930966,40.8235685,97
-73.9860272,40.8346194,35
-73.9822001,40.8369437,103
-73.9826742,40.8329652,48
-73.9953033,40.8248332,71
-73.9814901,40.8325776,65
-73.9800864,40.834028,61
-73.9790031,40.8339152,58
-73.97951,40.8319951,30
-73.9766184,40.8360318,32
-73.9767057,40.8341077,53
-73.9780332,40.8320552,15
-73.9757093,40.8337531,53
-73.9764389,40.8309144,20
-73.9751102,40.841636,28
-73.9756824,40.83878,21
-73.9755931,40.8378907,26
-73.9703345,40.840839,57
-73.9692867,40.8547186,0
-73.9722765,40.836479,164
-73.9717456,40.836138,67
-73.9658365,40.854301,0
-73.9671469,40.8496763,94
-73.9648158,40.854697,0
-73.9785242,40.8271785,0
-73.9791467,40.8277547,0
-74.0085306,40.8661202,0
-73.9864545,40.8112362,0
-73.9867387,40.8244862,277
-73.9542512,40.8677437,0
-73.9812991,40.8303819,60
-73.9200831,40.8314097,0
-73.9189856,40.8344432,825
-73.8948054,40.8158969,0
-73.9030348,40.8793281,0
-73.9172353,40.8574094,0
-73.8699073,40.8260083,908
-73.9041738,40.798178,0
-73.9013223,40.8184544,329
-73.9018319,40.823514,368
-73.9189449,40.8199023,718
-73.8969223,40.827205,468
-73.8963443,40.8249317,508
-73.8935517,40.8268807,25
-73.9305099,40.8189745,0
-73.9113261,40.8051339,0
-73.9113163,40.8049535,0
-73.909814,40.8058214,0
-73.8975097,40.8136893,0
-73.8959711,40.8151114,0
-73.8940046,40.8169982,0
-73.9203071,40.8300749,1016
-73.8606298,40.8399241,2574
-73.8819008,40.8187275,0
-73.8656527,40.8141436,0
-73.8814733,40.8119095,0
-73.8700911,40.8461985,23
-73.8994183,40.8293917,189
-73.9199628,40.8141283,95
-73.8881857,40.8717489,0
-73.8875293,40.8723751,0
-73.886851,40.8736702,0
-73.8865588,40.8743317,0
-73.8862582,40.8750147,0
-73.8889733,40.8724254,650
-73.8876833,40.8736596,993
-73.9314424,40.8114805,4
-73.9321254,40.8129724,0
-73.9309643,40.8151334,0
-73.9307082,40.8197488,0
-73.9309003,40.82721,0
-73.8855849,40.8292021,0
-73.8861599,40.8255581,0
-73.8869303,40.8228477,0
-73.8729584,40.8283864,0
-73.8739361,40.8330485,0
-73.8735171,40.8309467,0
-73.8721719,40.8393772,201
-73.8717175,40.8391302,0
-73.8716899,40.8386775,0
-73.8725659,40.8406106,0
-73.8720028,40.8430112,0
-73.889624,40.8607993,0
-73.8881585,40.8600364,0
-73.8862877,40.8595074,130
-73.8849244,40.8588097,162
-73.8827036,40.8579326,0
-73.8812599,40.8575325,0
-73.8772925,40.8576728,0
-73.87409,40.8599991,0
-73.8719606,40.8530482,0
-73.872957,40.8554861,0
-73.8724983,40.8708232,0
-73.870814,40.8759814,0
-73.8704282,40.8772256,0
-73.8980247,40.8442205,0
-73.8952235,40.8452989,31
-73.8948063,40.8483276,495
-73.8954619,40.8471439,227
-73.893639,40.8495354,0
-73.8939581,40.8479999,540
-73.8945991,40.8469617,121
-73.904646,40.8439811,279
-73.904854,40.8430643,0
-73.9043546,40.8426435,237
-73.8859697,40.8401568,0
-73.9041441,40.8438462,46
-73.9035735,40.843677,0
-73.9026258,40.8434229,47
-73.9052781,40.839021,37
-73.90179,40.8393767,83
-73.9022872,40.8379895,339
-73.9013109,40.8424838,173
-73.9002443,40.8421383,0
-73.9010162,40.8407669,0
-73.9006032,40.8437011,77
-73.8995112,40.8434116,0
-73.9009604,40.8391002,263
-73.9000738,40.8404884,0
-73.9000782,40.8386885,670
-73.902377,40.8352674,328
-73.9034539,40.833643,762
-73.9020029,40.8364059,278
-73.9018238,40.8331919,1090
-73.9006589,40.832446,822
-73.902025,40.8306925,1021
-73.9009317,40.8373926,190
-73.899317,40.8344548,222
-73.8997838,40.833725,521
-73.8940159,40.8357727,127
-73.8983244,40.8415104,0
-73.8984907,40.8431817,0
-73.8975121,40.8429574,475
-73.8929946,40.8453117,438
-73.893696,40.843567,0
-73.8888886,40.8373154,1899
-73.8966309,40.8356256,0
-73.8930941,40.8345315,143
-73.8955917,40.8345059,463
-73.8973552,40.8339442,442
-73.8984294,40.8341627,126
-73.8976247,40.8332577,221
-73.9029937,40.8129118,783
-73.8958054,40.8325648,386
-73.8945637,40.8327171,449
-73.898729,40.8546155,420
-73.8981633,40.8512224,125
-73.8973532,40.8525415,18
-73.8965772,40.8538286,146
-73.8972752,40.8475585,162
-73.8959078,40.8520732,259
-73.893238,40.8546279,420
-73.893547,40.855818,286
-73.8925674,40.8553978,226
-73.8966608,40.8507456,243
-73.8949413,40.851687,115
-73.8975534,40.8491682,367
-73.8932446,40.852329,679
-73.8941415,40.8512879,86
-73.8912308,40.8527765,367
-73.8933393,40.85117,0
-73.8957029,40.8485693,172
-73.8963594,40.8473408,36
-73.8638118,40.813758,784
-73.9109441,40.8073672,209
-73.9081862,40.8087351,0
-73.9085089,40.8078019,59
-73.9075251,40.8106661,0
-73.9055173,40.8096943,53
-73.9069604,40.8079652,0
-73.9044293,40.8094837,0
-73.9041159,40.8554533,413
-73.9049409,40.8558055,72
-73.9023906,40.8540769,0
-73.903568,40.851188,316
-73.8919031,40.8713532,559
-73.8907692,40.8703826,0
-73.8914484,40.8698836,0
-73.8871836,40.8734387,0
-73.8847769,40.8746763,1023
-73.8867843,40.8720679,538
-73.8870152,40.8707771,378
-73.8884986,40.8698879,721
-73.885791,40.8715859,942
-73.8828505,40.8741612,0
-73.8822657,40.8744152,0
-73.8816805,40.8745934,0
-73.8862538,40.872801,597
-73.8842538,40.8730452,602
-73.8807411,40.8719438,0
-73.8850046,40.8710834,703
-73.8863343,40.8686537,567
-73.8812456,40.8716567,0
-73.8812263,40.8697194,0
-73.8807787,40.8740188,1147
-73.8797444,40.8729252,541
-73.8822374,40.8697577,426
-73.8908129,40.8679165,987
-73.8893876,40.8665103,801
-73.8919115,40.8641249,235
-73.8909742,40.8635495,429
-73.8901062,40.8644074,1130
-73.8891436,40.8639116,394
-73.8900807,40.8630418,231
-73.8856369,40.8676098,244
-73.8878633,40.8650794,691
-73.881185,40.8612407,0
-73.89245,40.8599827,0
-73.8900739,40.860232,21
-73.8922086,40.8576107,516
-73.8926175,40.857004,317
-73.8912947,40.8572054,0
-73.8914153,40.8594546,78
-73.8916089,40.8588259,73
-73.9273958,40.8116891,198
-73.9011245,40.8480243,0
-73.91578,40.8033535,0
-73.9146717,40.8031369,0
-73.9152314,40.8039145,133
-73.9122294,40.8051191,0
-73.913845,40.8048672,558
-73.9140502,40.8024362,0
-73.9126586,40.8034712,96
-73.9111056,40.8010838,0
-73.9117329,40.8004859,0
-73.9105708,40.799807,0
-73.9111729,40.7992129,0
-73.9093218,40.8028357,0
-73.9079307,40.8006119,0
-73.8778135,40.8396148,0
-73.8780736,40.8300136,1055
-73.8774796,40.8274568,1249
-73.8791565,40.8223963,460
-73.87342,40.8751301,0
-73.8687785,40.8723596,794
-73.8937166,40.8570865,0
-73.8980658,40.864995,408
-73.8659785,40.8782015,0
-73.9198347,40.805155,0
-73.9145592,40.8043239,42
-73.884805,40.8792356,0
-73.9197864,40.8773851,44
-73.8717952,40.8716775,0
-73.8829198,40.8298657,538
-73.8821436,40.8269685,292
-73.8823035,40.8199647,0
-73.8820024,40.8220214,0
-73.8907578,40.8104992,0
-73.8888598,40.8107868,29
-73.8870238,40.8074261,0
-73.8842534,40.8114846,0
-73.8833367,40.8079801,0
-73.9075595,40.8133455,330
-73.9066468,40.8131592,137
-73.9100663,40.8091275,138
-73.909492,40.8069357,0
-73.9078876,40.8095986,62
-73.9047246,40.8112304,553
-73.9096332,40.8056619,0
-73.8786124,40.8147497,0
-73.8772915,40.8127927,0
-73.8778287,40.8110141,0
-73.9137831,40.846867,1298
-73.9049439,40.8490578,0
-73.9157981,40.8345777,673
-73.9117379,40.8364203,1229
-73.9149867,40.8326565,861
-73.914597,40.831603,369
-73.9122777,40.8320175,207
-73.9108008,40.841362,1108
-73.9092885,40.8390623,342
-73.9100986,40.8357182,534
-73.8615225,40.8386517,1430
-73.8715753,40.8408116,0
-73.8698471,40.842584,467
-73.8696032,40.838709,374
-73.8610108,40.833016,46
-73.8606929,40.8530065,207
-73.8876332,40.8562203,116
-73.885381,40.8563938,396
-73.8784056,40.8745039,803
-73.8777121,40.8733511,638
-73.9270935,40.8435133,0
-73.9271826,40.8457609,0
-73.8882287,40.7924981,1890
-73.9179548,40.8293816,437
-73.9129207,40.827662,139
-73.8827916,40.838865,0
-73.8851798,40.8354934,511
-73.8870064,40.8302955,392
-73.8988904,40.8282405,635
-73.9044203,40.8171782,574
-73.8969381,40.8296397,358
-73.8954017,40.8233887,154
-73.8778931,40.8760337,1083
-73.8908397,40.8407872,871
-73.8923127,40.8361713,37
-73.8868899,40.837608,185
-73.8926173,40.8464858,347
-73.8869036,40.8477484,153
-73.8854183,40.8532187,838
-73.8856505,40.844243,270
-73.8832859,40.843265,328
-73.9164356,40.8026787,0
-73.9137388,40.8040074,0
-73.9198958,40.804949,0
-73.927734,40.8083033,0
-73.9256577,40.8072944,0
-73.9227776,40.8061214,0
-73.8794879,40.8384987,0
-73.8813595,40.8364261,0
-73.883894,40.8328724,0
-73.8858069,40.8289113,0
-73.860128,40.8790851,401
-73.8625074,40.8779625,383
-73.8606646,40.8775265,706
-73.8936663,40.8238783,0
-73.8934069,40.8253307,410
-73.8953606,40.821941,268
-73.8964194,40.8204738,529
-73.8943723,40.8221809,243
-73.8972292,40.818371,0
-73.8988662,40.8167755,749
-73.8997842,40.8170656,232
-73.8940013,40.8191048,264
-73.8949873,40.8181028,128
-73.9020633,40.8168293,409
-73.9018163,40.8160292,480
-73.9044673,40.8137049,633
-73.9047972,40.8127786,185
-73.9039676,40.8107761,417
-73.924264,40.8092204,452
-73.9001099,40.8501949,1301
-73.8666425,40.8240214,725
-73.9196741,40.8799965,559
-73.8947834,40.8002527,0
-73.9065453,40.8184228,220
-73.9029747,40.8217751,160
-73.8947147,40.8337858,503
-73.9205182,40.8234845,1158
-73.9273288,40.8097426,1284
-73.8829764,40.8419816,132
-73.8839638,40.839111,0
-73.8797785,40.8415538,521
-73.8821689,40.8380289,0
-73.8860781,40.8322633,260
-73.8851792,40.8313862,0
-73.9049598,40.8281161,677
-73.8992215,40.8271595,628
-73.9045076,40.8208304,220
-73.9032952,40.8169477,526
-73.902724,40.8184109,539
-73.9001937,40.8200331,0
-73.8963059,40.8283556,136
-73.8963459,40.8264209,211
-73.8943606,40.8251686,328
-73.9054756,40.8502377,0
-73.9059841,40.8471156,244
-73.9140836,40.8384575,0
-73.9122549,40.8401816,1170
-73.9173548,40.8304055,565
-73.9100092,40.8416558,894
-73.9230335,40.8400368,444
-73.9193936,40.8359605,379
-73.9189497,40.8323265,204
-73.9170875,40.8487792,713
-73.8685779,40.8350805,92
-73.8661878,40.8555615,1481
-73.8623816,40.8498601,202
-73.9252115,40.8451694,0
-73.9090806,40.8467469,0
-73.8937825,40.8656673,0
-73.8981882,40.8596973,9
-73.8930834,40.8591285,467
-73.8877294,40.8713654,601
-73.884764,40.8724514,626
-73.8915692,40.865848,667
-73.8916924,40.8608904,26
-73.8901433,40.8505901,0
-73.9316156,40.8167959,0
-73.9131485,40.8574403,4
-73.9062824,40.8572249,407
-73.8998497,40.8710985,1033
-73.900308,40.8672256,149
-73.9033131,40.8602845,399
-73.8997265,40.8608896,1685
-73.8660852,40.8587291,1053
-73.8639964,40.8637448,331
-73.8606437,40.838755,0
-73.8993003,40.831041,310
-73.9306235,40.8123176,0
-73.8765636,40.8746677,845
-73.8993135,40.8776203,499
-73.885565,40.8792393,0
-73.8802306,40.877317,655
-73.8931405,40.8476598,235
-73.9035784,40.8384515,162
-73.8991576,40.8401447,1640
-73.9012429,40.8361279,370
-73.8922188,40.8433671,0
-73.897783,40.8314114,0
-73.8906373,40.8517744,49
-73.9051091,40.847054,401
-73.901149,40.8460543,26
-73.8956054,40.8554098,369
-73.8965484,40.8488445,519
-73.9053868,40.8186982,0
-73.9052328,40.8143673,378
-73.9066573,40.8107201,0
-73.9022437,40.8507034,1247
-73.8768478,40.8111559,0
-73.9152316,40.8196363,370
-73.9136974,40.8199645,80
-73.9067524,40.8304113,1139
-73.9091816,40.8217128,0
-73.9071283,40.8191128,278
-73.9149041,40.8129587,550
-73.9100497,40.8147318,868
-73.8744286,40.8623718,0
-73.918579,40.8026351,0
-73.9233452,40.8792611,0
